Visual_score_norm,hfp_our_norm
0,0.066293596
0,0.13063189
0,0.009914106
0.194690265,0.091614446
0.469026549,0.377982148
0,0.055239436
0,0.047577904
0,0.085073403
0.088495575,0.085166507
0.380530973,0.057126571
0,0.026601739
0.619469027,0.231026947
0,0.113434856
0,0.054984742
0.10619469,0.262661632
0,0.095291682
0,0.051814876
0.477876106,0.271359067
0.03539823,0.162937237
0,0.032230916
0,0.034454092
0,0.098863598
0.469026549,0.470842807
0.82300885,0.538055113
0.123893805,0.203335858
0,0.045599362
0.123893805,0.100481629
0,0.092312032
0,0.028315683
0.212389381,0.214799398
0,0.00614191
0.123893805,0.18799114
0,0.010005787
0,0.02035575
0.053097345,0.025076674
0,0.012949796
0,0.00176734
0.353982301,0.377091061
0,0.047638803
0,0.005934562
0,0.044142033
0,0.000556265
0,0.136919252
0,0.01515022
0,0.05873186
0.088495575,0.050275793
0,0.109224085
0,0.0270512
0,0.096836623
0,0.156115949
0,0.150360451
0,0.017303733
0,0.005370768
0,0.013629707
0,0.126967872
0,0.062004574
0,0.133396144
0.212389381,0.33642483
0,0.066653899
0.469026549,0.399091638
0.150442478,0.544711702
0,0.00637531
0,0.017937158
0,0.076366974
0,0.039645096
0.10619469,0.27624852
0,0.049878603
0,0.083086179
0.353982301,0.23211585
0,0.060208415
0,0.030844516
0,0.061739096
0,0.018435726
0,0.011036101
0.053097345,0.091068136
0.769911504,0.780085748
0,0.1180007
0.053097345,0.004457992
0,0
0,0.00505731
0,0.133314373
0.053097345,0.101659295
0,0.008141972
0.628318584,0.255710405
0,0.02756194
0.14159292,0.286902194
0.053097345,0.04011073
0.389380531,0.148131033
0,0.00545832
0,0.002213282
0.433628319,0.298079505
0,0.054425837
0.265486726,0.316982439
0.17699115,0.07309903
0,0.098466413
0.053097345,0.046713152
0.362831858,0.183948876
0.256637168,0.016959202
0.442477876,0.404601398
0,0.015723359
0,0.037339584
0,0.041879667
0,0.001152974
0,0.080259871
0,0.047832624
0,0.025051025
0,0.005469049
0,0.04816103
0.504424779,0.339936408
0.380530973,0.167365169
0.10619469,0.007403908
0,0.00292862
0,0.085110898
0,0.097667695
0,0.002143423
0.061946903,0.102539141
0.053097345,0.109229919
0,0.112636546
0,0.035480405
0.14159292,0.055415425
0.672566372,0.375326728
0.380530973,0.334699245
0.592920354,0.22407464
0.10619469,0.118204848
0.14159292,0.486070782
0.327433628,0.220019972
0.39380531,0.143355342
0,0.093362163
0,0.10137298
0,0.0573887
0,0.164235197
0.362831858,0.323346005
0.17699115,0.125644316
0.053097345,0.148989277
0,0.00873403
0,0.079773212
0,0.029748772
0.247787611,0.16597906
0,0.055698962
0,0.014301624
0.659292035,0.332178236
0,0.015806654
0,0
0,0.079807049
0.048672566,0.16394682
0,0.002016722
0,0.017681508
0,0.058884862
0,0.061730249
0,0.018883288
0,0.080106768
0,0.001373677
0,0.003045546
0,0.001853592
0.469026549,0.194005313
0.637168142,0.975856097
0,0.00934034
0.10619469,0.17528985
0.03539823,0.039561918
0.185840708,0.301505795
0.82300885,0.272618814
0.101769912,0.105074424
0,0.000287547
0,0.00263492
0,0.0321806
0.247787611,0.190021459
0.752212389,0.384043675
0,0.002189708
0.743362832,0.760869129
0,0.000305222
0,0.001912542
0,0.016964246
0,0.001442507
0,0.070939228
0.14159292,0.171120815
0.053097345,0.151748467
0.10619469,0.012545291
0,0.077503158
0.353982301,0.239279017
0.646017699,0.334932869
0,0.002213167
0,0.019450761
0.088495575,0.172836408
0,0.000284308
0,0
0.185840708,0.36220586
0.415929204,0.348611893
0,0.003188564
0,0.00184259
0,0
0,0.00624417
0.433628319,0.729395178
0.061946903,0.119117186
0,0.13753197
0.212389381,0.244830462
0.17699115,0.181101905
0.159292035,0.261458375
0,0.021234495
0.10619469,0.228061152
0.362831858,0.166505321
0.212389381,0.11718518
0,0.010865246
0,0.002465511
0,0.009368998
0,0.001445509
0,0.001591852
0,0
0.469026549,0.468918284
0.628318584,0.335776667
0,0
0,0.228471354
0,0.005398823
0,0.001440416
0,0.08
0.504424779,0.456645095
0.407079646,0.191040751
0,0.196920779
0.17699115,0.113723178
0.252212389,0.078517252
0,0.003077439
0,0.003085452
0.10619469,0.277262462
0.212389381,0.076814461
0,0.007350205
0.415929204,0.543895288
0.185840708,0.150766448
0.699115044,0.318737182
0.07079646,0.10764184
0.053097345,0.006140531
0,0.057382149
0,0.068076825
0.292035398,0.438699005
0.212389381,0.060414269
0,0.001995332
0,0.007738469
0.663716814,0.184483017
0.407079646,0.311191167
0,0.00500409
0,0.005554022
0,0.029302679
0,0.003102473
0.07079646,0.08
0.03539823,0.043167096
0,0.005341604
0,0.003356489
0,0.003078721
0,0.001462319
0,0.021503753
0,0.000145234
0,0.005539144
0,0.006395574
0,0
0,0.037350507
0,0
0,0.143120736
0.252212389,0.198683279
0.380530973,0.528876976
0,0.009879416
0.053097345,0.065957984
0.787610619,0.496709331
0,0.010571485
0,0.005685048
0.230088496,0.101024365
0,0.013935625
0.194690265,0.189843467
0.07079646,0.082959008
0.504424779,0.181728012
0.380530973,0.15098487
0.646017699,0.330228082
0.477876106,0.195331474
0,0.007018353
0,0.001611721
0.610619469,0.460250009
0,0.001576426
0,0.011478672
0,0.089704591
0,0
0,0.020995321
0,0.154621745
0.123893805,0.243304866
0.146017699,0.125666639
0.053097345,0.045934802
0,0.005445873
0,0.013394629
0,0.000152693
0,0.000621201
0.292035398,0.250160854
0.522123894,0.342404388
0.14159292,0.198967761
0.300884956,0.300941146
0.159292035,0.190601347
0,0.027354864
0,0.005598419
0.469026549,0.355052558
0.247787611,0.241409246
0,0.001754321
0,0.006629186
0.522123894,0.31934047
0,0.020302407
0.415929204,0.402800497
0,0.031245375
0.610619469,0.328595108
0.380530973,0.477016118
0.805309735,0.923741055
0,0.002027929
0.17699115,0.031896571
0.287610619,0.366990986
0,0.031221501
0.460176991,0.634090664
0,0.012441858
0.03539823,0.063775172
0.03539823,0.057259263
0.159292035,0.015728711
0,0.031739692
0,0.000167093
0,0.016924147
0,0.148737794
0.10619469,0.098954632
0.212389381,0.110906464
0.283185841,0.366622356
0,0.010847064
0,0.058074764
0,0.000611215
0.716814159,0.291685703
0,0.005719607
0.097345133,0.098032027
0,0.001276419
0,0.006189297
0.230088496,0.087015737
0,0.107349727
0.486725664,0.312284162
0,0.094713408
0,0.035225469
0.345132743,0.460654833
0,0.013907819
0,0.007047712
0,0.00146135
0.681415929,0.569890181
0.053097345,0.01641045
0,0.002088495
0,0.003732072
0,0.003664934
0,0.080143653
0.504424779,0.560340345
0,0.006012531
0.14159292,0.042139429
0,0.066137885
0.230088496,0.198060365
0,0.034020219
0,0.001629052
0,0.090624824
0,0.000601086
0,0.006333752
0,0.007650109
0,0.002147873
0,0.077854184
0.07079646,0.070264837
0.03539823,0.077770645
0,0.000916596
0,0.000705883
0,0.000597363
0,0.001628627
0,0.001366903
0,0.02606021
0,0.099453626
0.353982301,0.216394735
0,0.000681294
0.752212389,0.444189237
0.123893805,0.283123169
0,0.159977855
0.061946903,0.021702182
0,0.018585269
0,0.040931662
0.566371681,0.312769241
0,0.092650279
0,0.005701714
0,0.038240695
0.238938053,0.317530315
0,0.010528028
0.07079646,0.278572013
0,0.00070422
0,0.017048858
0.168141593,0.239923857
0,0.001231826
0,0.018637199
0.194690265,0.048235704
0.451327434,0.453005728
0,0.03930084
0,0.018660009
0,0.019006348
0,0.014843707
0,0.188716227
0,0.06256178
0,0.009048889
0,0.017426177
0.469026549,0.781033836
0,0.085018976
0.07079646,0.296142964
0,0.000728771
0.389380531,0.424317824
0.230088496,0.100370856
0,0.000356314
0,0.000275646
0.256637168,0.391647038
0,0.007000068
0,0.002654767
0.053097345,0.084386509
0,0.038233192
0,0.006828084
0.097345133,0.009158223
0,0.000754497
0.588495575,0.401040875
0,0.13333789
0,0.004609204
0.610619469,0.384487795
0,0.017261683
0.238938053,0.337384525
0,0.001200508
0,0.104750574
0,0.033693293
0.053097345,0.093622732
0,0.137086118
0,0.071932514
0,0.089613043
0,0.082482999
0.194690265,0.16845004
0.743362832,0.771355207
0.309734513,0.443655111
0.07079646,0.190952238
0.03539823,0.065858267
0.03539823,0.068232675
0,0.06462129
0,0.001796583
0,0.05564475
0.654867257,0.533118957
0.07079646,0.107006703
0,0.002933946
0,0.001173469
0.557522124,0.316880744
0,0.020934962
0.318584071,0.166118573
0.123893805,0.068713164
0,0.002643985
0.146017699,0.41445659
0,0.017127483
0,0.037736657
0.566371681,0.449970017
0,0.006372118
0.309734513,0.355116875
0.486725664,0.40447381
0,0.100052488
0,0.114976069
0.097345133,0.094844657
0.256637168,0.56067924
0,0.141789998
0.256637168,0.474963933
0.557522124,0.518821778
0.053097345,0.271254578
0,0.003724093
0.03539823,0.040591679
0,0.0501689
0.053097345,0.007451324
0,0.024854032
0.150442478,0.149643148
0.146017699,0.31322221
0,0.10846692
0,0.003916374
0,0.089829594
0,0.031460062
0,0.014085414
0,0.002773234
0,0.123433064
0,0.161449516
0,0.002397079
0,0.227624736
0,0.007779245
0,0.110304474
0,0.22152512
0,0.201096478
0,0.082036795
0,0.002913042
0.207964602,0.356688978
0,0.154322022
0,0.01075173
0,0.072778528
0.132743363,0.149807927
0,0.132241149
0,0.111920704
0,0.082499483
0.084070796,0.17736985
0.185840708,0.129252425
0.146017699,0.389649937
0,0.100980081
0.17699115,0.217770491
0,0.214460184
0.123893805,0.221898962
0.053097345,0.230160733
0.415929204,0.228544529
0,0.01917628
0,0.174034451
0.362831858,0.43210765
0,0.034894717
0,0.015827833
0.345132743,0.422771026
0,0.118846017
0.10619469,0.257944045
0,0.021403897
0.150442478,0.201925828
0.42920354,0.715404748
0.199115044,0.272918277
0.424778761,0.669274416
0.03539823,0.207928215
0,0.150258558
0.575221239,0.609164592
0.486725664,0.347123449
0.539823009,0.356229566
0.03539823,0.145944229
0,0.019153684
0,0.064414341
0.398230088,0.378088268
0,0.05045607
0.10619469,0.245637381
0,0.12991357
0.238938053,0.210302333
0,0.116595181
0,0.151871499
0.07079646,0.15318972
0,0.049452936
0,0.140655137
0.146017699,0.304803333
0,0.143433196
0,0.321695104
0.256637168,0.256140017
0.03539823,0.151112467
0,0.125673472
0,0.119628536
0.216814159,0.470058454
0.132743363,0.344767125
0.132743363,0.291246862
0,0.335115699
0.048672566,0.230944784
0.274336283,0.28326172
0.123893805,0.245579548
0,0.237581146
0.345132743,0.350048105
0.048672566,0.31464384
0.398230088,0.282198438
0.181415929,0.248161671
0,0.085619795
0.146017699,0.204894123
0,0.124579748
0,0.124753476
0.194690265,0.305725859
0.504424779,0.414872608
0,0.052499993
0.097345133,0.323484075
0.539823009,0.555286036
0,0.095254169
0.101769912,0.169761973
0.300884956,0.358262384
0.07079646,0.288084284
0.415929204,0.571417023
0.309734513,0.313920105
0.256637168,0.362090435
0,0.41930951
0.10619469,0.281093057
0.504424779,0.435224815
0.185840708,0.169807288
0.146017699,0.262644232
0.088495575,0.063090581
0,0.112100236
0.10619469,0.306024601
0.146017699,0.353642192
0.411504425,0.341216414
0.185840708,0.243141753
0,0.193543147
0.053097345,0.073133767
0.230088496,0.345616233
0.07079646,0.342631315
0.14159292,0.266758382
0.309734513,0.30283022
0,0.091473254
0.14159292,0.408630173
0,0.075729184
0.03539823,0.192756055
0.061946903,0.305696683
0.380530973,0.418729519
0,0.116531503
0.048672566,0.227827265
0.407079646,0.408129721
0.194690265,0.445630039
0,0.133070818
0.221238938,0.675130034
0.17699115,0.285765571
0.238938053,0.245129077
0,0.307759982
0.398230088,0.435524705
0.07079646,0.290841812
0.10619469,0.345370615
0,0.075507384
0.283185841,0.444264787
0.539823009,0.364671845
0.362831858,0.449199486
0,0.143939072
0.376106195,0.457481638
0.14159292,0.285247109
0,0.299026788
0.159292035,0.138255055
0.10619469,0.112765651
0,0.125012471
0.628318584,0.458269985
0.048672566,0.26410444
0.469026549,0.641981131
0,0.190122042
0.17699115,0.432403924
0.10619469,0.125639083
0.185840708,0.234656678
0.14159292,0.057623145
0.159292035,0.209949281
0.380530973,0.306877119
0,0.098993742
0.03539823,0.101249305
0.309734513,0.361105592
0,0.191730437
0,0.181016373
0.088495575,0.381930646
0.203539823,0.311287426
0.185840708,0.297418084
0,0.116043539
0.398230088,0.34110156
0,0.140708462
0.181415929,0.372031288
0,0.179620694
0.234513274,0.429359207
0.159292035,0.364154806
0,0.017268792
0.345132743,0.283080829
0.084070796,0.099908102
0.119469027,0.210766686
0.287610619,0.506098967
0.238938053,0.229632342
0,0.090560829
0.199115044,0.137924813
0,0.13020559
0.610619469,0.556217828
0.287610619,0.451129364
0,0.040672441
0,0.021900527
0.557522124,0.345256081
0.216814159,0.246951768
0.03539823,0.048390477
0.300884956,0.283815595
0,0.051778206
0,0.174806679
0,0.106566028
0.238938053,0.348499213
0.460176991,0.421835795
0.269911504,0.176692239
0,0.024144236
0,0.109658792
0.07079646,0.160530555
0.376106195,0.289979783
0,0.080751208
0.03539823,0.076043352
0.10619469,0.076641322
0.212389381,0.194254525
0.123893805,0.139222167
0.292035398,0.305945296
0,0.071558447
0.230088496,0.340530852
0.150442478,0.435667656
0,0.009846796
0,0.07181982
0.159292035,0.092565236
0,0.066388831
0.185840708,0.287905756
0.03539823,0.149358377
0.10619469,0.149879407
0,0.22425235
0,0.077764054
0.07079646,0.117411571
0,0.055366847
0.10619469,0.103625092
0,0.314807929
0.539823009,0.458655284
0,0.041597052
0,0.027024584
0.199115044,0.115864148
0.17699115,0.394071905
0,0.056165683
0.300884956,0.053873612
0,0.009200911
0,0.01920468
0.10619469,0.218244218
0,0.147403567
0,0.122875762
0,0.170990525
0,0.165469762
0,0.033396653
0,0.132947801
0,0.231303221
0.053097345,0.127630844
0,0.006275226
0.150442478,0.406982249
0,0.229435092
0,0.098804001
0,0.008750597
0,0.09037533
0,0.108337419
0.03539823,0.030947513
0,0.037481651
0.10619469,0.316359689
0.17699115,0.062870918
0,0.031898397
0.10619469,0.74
0,0.084030117
0,0.150545184
0,0.383369147
0,0.094377513
0,0.041922691
0.592920354,0.728378279
0.212389381,0.246958202
0.181415929,0.207358929
0,0.082486199
0,0.084673851
0.03539823,0.092536932
0,0.064041179
0,0.076813322
0.14159292,0.220745108
0.637168142,0.521168357
0,0.041700091
0,0.070220006
0.185840708,0.035921627
0.03539823,0.129944801
0,0.191846191
0,0.03209916
0,0.063021812
0.10619469,0.086195547
0,0.014455131
0.10619469,0.319485893
0,0.064440345
0,0.26055289
0.053097345,0.200463912
0.274336283,0.161582177
0,0.352749126
0.14159292,0.030804661
0,0.025915675
0,0.062669355
0.371681416,0.140818615
0.10619469,0.053528261
0,0.014464195
0.592920354,0.279690648
0,0.20316311
0,0.005398896
0,0.005994601
0.10619469,0.038090356
0.10619469,0.009562124
0,0.002785494
0,0.08411703
0,0.071041716
0,0.30320664
0,0.060582793
0,0.068764604
0.03539823,0.134560295
0,0.1020761
0,0.101485847
0,0.006095155
0,0.079349421
0,0.133317882
0,0.012512101
0.575221239,0.731111277
0.03539823,0.080757723
0.097345133,0.134197047
0.03539823,0.220145546
0.053097345,0.284693741
0,0.001149568
0,0.109632702
0.03539823,0.032148657
0,0.016347822
0,0.146908225
0.504424779,0.313866557
0,0.028603124
0.287610619,0.420198806
0.336283186,0.413616563
0.212389381,0.205815906
0,0.065503513
0,0.073512407
0.181415929,0.473978594
0,0.03794663
0,0.181717393
0,0.002682351
0,0.005612243
0,0.016551262
0,0.042425774
0,0
0.07079646,0.000492674
0.03539823,0.021708238
0.42920354,0.348027607
0,0
0,0.000397318
0,0
0,0.223012559
0,0.031186416
0.03539823,0.096210772
0.03539823,0.089549822
0.17699115,0.158108429
0.03539823,0.107881382
0.07079646,0.087012762
0.10619469,0.005427804
0,0.082955293
0,0.027431625
0,0.026247261
0,0.185495568
0,9.63947E-06
0,0.008785941
0,0.000118283
0,0.045157826
0,0.148110876
0.03539823,0.000366727
0,0.206890541
0.03539823,0.060006252
0,0.184325419
0,6.83893E-05
0,7.80234E-05
0,0.028281946
0,0.167529261
0,0.227137029
0,0.00531831
0,0.001849298
0,0.034756966
0.230088496,0.141776651
0.07079646,0.0971164
0,0.026354732
0,0.040538049
0,0.200354582
0.123893805,0.114195951
0.10619469,0.093232704
0.07079646,0.017858357
0,0.050023489
0,0.017030192
0,0.035590363
0,0.040570074
0,0.014747527
0.03539823,0.037038745
0,0.061749526
0,0.021031349
0,0.01003169
0,0.022995968
0.03539823,0.041252085
0,0.019509923
0,0.179173662
0,0.024562673
0.663716814,0.495149121
0.752212389,0.47089376
0,0.026860605
0,0.106200732
0,0.094043966
0,0.005587209
0.10619469,0.049524701
0,4.80221E-05
0.07079646,0.13684857
0.07079646,0.112151826
0,2.70243E-06
0.03539823,0.048552041
0,0.002969874
0,8.39803E-05
0,0.040697598
0,0.007263214
0.274336283,0.329679534
0,0.136779708
0,0.002916222
0.292035398,0.159510811
0.07079646,0.058298246
0,0.031275689
0,0.008606445
0,0.177897273
0,0.016170701
0,0.010803644
0,0.057567949
0.03539823,0.117130932
0,0.076065528
0.132743363,0.316426568
0,0.243114541
0,0.00182687
0,0.048013113
0.469026549,0.367056734
0,0.033354737
0,0.162202035
0.300884956,0.272840663
0.07079646,0.052083067
0,0.019950841
0.10619469,0.047412829
0,0.00038479
0,6.92886E-05
0,0.012526288
0,0.00020268
0.07079646,0.018985432
0.07079646,0.088971417
0,0.143317451
0,0.071891531
0,0.191788439
0.539823009,0.333775697
0.03539823,0.131923874
0,0.00563004
0.10619469,0.052199256
0,0.007489664
0.07079646,0.159934711
0,0.013398047
0.03539823,0.005365289
0.088495575,0.166039991
0.03539823,0.41778599
0,0.027827465
0,0.078599114
0,0.001127173
0,0.006464286
0,0.058261778
0,0.008097593
0,0
0.10619469,0.200732393
0,0.001871161
0.424778761,0.346058515
0.097345133,0.047398013
0.212389381,0.110137116
0,0.265465214
0,0.008593826
0.451327434,0.308793656
0,0.047706047
0,0.081046974
0.053097345,0.267876583
0,0.007083366
0,1.08396E-05
0,5.79155E-05
0,0.343807663
0,0.002753509
0.146017699,0.307551698
0,0.062747189
0,0.269840099
0.557522124,0.341063499
0,0.110831209
0.14159292,0.092671135
0.17699115,0.032237994
0,0.053435874
0.185840708,0.135082339
0.10619469,0.058703276
0.451327434,0.506000139
0.557522124,0.348227876
0.247787611,0.011141599
0,0.052682186
0,2.70583E-05
0.380530973,0.065201757
0,0.022408909
0,0.080000689
0,0.000122138
0,0.000328889
0,0.000202642
0.10619469,0.358798556
0.123893805,0.169339853
0.088495575,0.167493675
0,0.002187344
0.10619469,0.307171873
0,0.026038919
0,0.02978935
0,0.001165684
0,5.37782E-08
0,0.002173797
0,3.52833E-06
0.185840708,0.361596904
0.185840708,0.338116007
0.137168142,0.086820791
0,0.109072398
0.115044248,0.131020398
0,0.001239037
0,0.11537044
0,0.010456065
0.048672566,0.056374486
0.278761062,0.193068722
0,0.085416533
0.150442478,0.040310041
0.212389381,0.166591179
0,0.012694879
0,0.000946795
0.10619469,0.135537375
0,0.029751031
0,0.075911346
0.10619469,0.319177957
0,0.005489817
0.221238938,0.316849833
0,2.35463E-05
0.03539823,0.028606717
0,6.93285E-07
0.053097345,0.057824746
0.159292035,0.140817804
0.053097345,0.344209952
0,0.005712221
0.234513274,0.105641803
0,0.167140083
0.553097345,0.507026075
0,2.74476E-06
0.725663717,0.163025302
0.159292035,0.053496266
0,0.064465551
0,0.033198251
0,0.148540527
0.123893805,0.385160516
0.32300885,0.054693008
0,0.090959828
0.10619469,0.138199597
0.716814159,0.241495736
0,0.006149715
0.10619469,0.010611863
0,0.02111306
0,0.036373722
0.199115044,0.080373484
0.146017699,0.084624341
0.327433628,0.145336106
0.10619469,0.042573706
0.159292035,0.142311251
0,0.07919738
0,0.026822768
0,0
0,0.000539036
0,0.038627938
0,0.07956156
0.283185841,0.189959492
0,0.012562217
0,0.001204734
0,0.009435017
0,0.031043502
0,8.44207E-07
0,0.150897572
0,0.110593072
0,4.14524E-05
0,0.098060302
0.10619469,0.118754918
0.123893805,0.218343489
0,0.000346494
0.300884956,0.108170133
0.115044248,0.167257345
0.610619469,0.620031708
0,0.042296638
0,0
0.486725664,0.67601371
0,1.04386E-05
0,0.053680945
0.10619469,0.086067566
0,0.005486107
0.03539823,0.205461196
0,0.000237722
0,6.41487E-05
0.238938053,0.156692624
0.252212389,0.13898257
0,0.089555463
0,2.91147E-05
0.123893805,0.179649155
0,0.073136712
0.03539823,0.00416911
0.309734513,0.034215897
0.07079646,0.007775862
0.17699115,0.046323389
0,0.211021172
0,0.049035563
0.048672566,0.091685272
0,0.027031205
0.03539823,0.101589749
0,0.160064616
0.247787611,0.57989738
0,0.080107961
0,0.02678604
0,0
0.194690265,0.275511556
0.415929204,0.28221286
0.517699115,0.553125802
0,0.117179997
0,0.100954412
0,0.000122196
0.376106195,0.503415491
0.03539823,0.171893627
0.362831858,0.191463016
0,0.131288537
0.238938053,0.017535675
0.053097345,0.13225438
0.123893805,0.078763594
0,0.050847761
0,0.063253988
0,0.001560299
0,0.016083928
0.053097345,0.071416962
0,0.03163298
0,0.085983332
0.10619469,0.162568361
0.123893805,0.022501225
0,0.038702259
0.03539823,0.006095271
0.150442478,0.391460849
0,0.185722273
0.132743363,0.36073276
0,0.022343677
0,0.058850207
0.088495575,0.075318931
0,0.148558509
0,0.102115404
0.292035398,0.249445964
0.03539823,0.11864872
0.048672566,0.107564388
0,0.059392798
0,0.031595048
0,0.03239112
0,0.057664561
0.146017699,0.244460638
0.415929204,0.294452252
0,0.005008798
0.371681416,0.046355901
0,0.013396669
0,0.067927826
0,0.013723493
0.10619469,0.105500114
0.230088496,0.096221008
0.123893805,0.098691193
0.03539823,0.26773756
0,0.002468053
0,0.000549374
0,0.089698091
0.053097345,0.248755364
0,0.106801635
0.327433628,0.416711699
0,0.189318029
0,0.088834041
0,0.080245485
0.10619469,0.141042986
0.10619469,0.059355556
0,0.07083748
0.199115044,0.264247572
0,0.042034317
0.17699115,0.39966635
0,0.005226079
0.17699115,0.302706041
0,0.083245835
0.048672566,0.361260561
0.146017699,0.115903169
0,0.010620277
0,0.054876744
0,0.161027954
0,3.62281E-06
0.5,0.306784116
0,0.154216532
0,0.020394759
0.10619469,0.156231521
0.10619469,0.095867593
0,0.075330864
0,0.097133599
0,0.014501313
0.10619469,0.170063951
0.159292035,0.22624316
0,0.13774205
0.03539823,0.045700552
0.292035398,0.139484234
0.10619469,0.090176201
0,0.073756195
0,1.12974E-06
0,0.022059037
0.061946903,0.190557349
0,0.005974686
0.061946903,0.047641884
0.07079646,0.086903333
0.199115044,0.092975745
0,0.009259005
0,0.008521424
0.376106195,0.410949506
0,0.058497571
0.17699115,0.061965019
0.159292035,0.059504141
0.411504425,0.444874049
0,0.00064269
0.03539823,0.017375492
0.238938053,0.198136131
0.03539823,0.2122107
0,0.041941997
0.517699115,0.610499765
0.159292035,0.237113838
0,0.009925049
0,0.033916935
0,0.109434429
0.194690265,0.090410697
0.053097345,0.081952789
0,0.055214206
0.230088496,0.045897262
0.061946903,0.134394073
0.150442478,0.183637433
0,0.063561967
0,0.111607668
0,0.091702024
0.376106195,0.238197993
0.03539823,0.091147403
0.216814159,0.220708122
0.287610619,0.224015885
0.123893805,0.064971381
0.053097345,0.091838105
0.212389381,0.190071115
0,0.094031722
0.03539823,0.005186984
0.300884956,0.094763496
0,0.062148257
0.743362832,0.770451596
0,0.054103212
0,0.103357927
0,0.005017989
0,1.29155E-06
0,0.073336564
0,0.065801478
0,0.137418622
0,0
0,0.015973222
0.053097345,0.268448884
0,0.119541164
0.181415929,0.237826849
0.053097345,0.160008545
0.159292035,0.087124892
0,0.058187285
0.265486726,0.037038707
0.345132743,0.253481287
0,0.005091561
0.221238938,0.209413392
0.35840708,0.250977455
0.398230088,0.423017996
0,0.17547202
0.10619469,0.235963191
0,0.027595051
0.14159292,0.294445209
0.345132743,0.095946279
0,0.169785181
0.362831858,0.420234344
0,0.032624927
0,0.008600003
0.287610619,0.21179119
0,0.148757929
0,0.005041536
0.367256637,0.359385241
0.03539823,0.125992675
0,0.083954654
0.274336283,0.241349256
0.380530973,0.318204038
0,0.132027678
0.07079646,0.039168201
0.274336283,0.315047678
0,0.005038614
0,0.054734035
0,0.128161677
0.185840708,0.232559033
0.17699115,0.064559817
0.504424779,0.423807406
0.053097345,0.130974374
0,0.036940339
0,0.000797945
0,0.023187506
0.212389381,0.063059825
0.053097345,0.182075163
0.238938053,0.534267301
0.053097345,0.080003239
0,0.151415529
0.194690265,0.080637638
0.07079646,0.018537732
0,0.138850859
0,6.37745E-07
0.088495575,0.062776539
0.265486726,0.346645774
0.234513274,0.09179293
0.088495575,0.252504185
0.230088496,0.359666937
0.053097345,0.141998966
0.053097345,0.237961064
0,1.12045E-06
0,5.50871E-07
0.340707965,0.370086698
0.07079646,0.129160535
0.345132743,0.250531612
0.03539823,0.028086506
0.053097345,0.230045793
0,0.204738907
0,0.059774191
0.60619469,0.399720486
0,0.235818539
0,6.59787E-07
0,0.080454954
0,0.000185296
0,0.005036638
0,0.0328681
0,1.49393E-06
0.265486726,0.319708827
0.07079646,0.265708789
0.194690265,0.080017636
0.03539823,0.080124041
0.415929204,0.299134379
0.442477876,0.650061276
0.132743363,0.081129652
0.053097345,0.204403162
0.10619469,0.064209531
0,9.50655E-07
0.17699115,0.248349579
0,0.075002636
0,0.016122741
0.230088496,0.282538137
0.309734513,0.376821283
0.442477876,0.235167995
0.14159292,0.206733863
0,0.065442433
0.46460177,0.207587896
0.088495575,0.105047032
0,0.030392161
0.575221239,0.324654187
0.39380531,0.162139537
0,0.009663931
0.185840708,0.442501917
0,0.131951794
0.194690265,0.371376795
0.10619469,0.089521381
0.053097345,0.190892667
0,6.02994E-06
0.522123894,0.10050152
0.159292035,0.123490634
0,0.093237269
0,0.093711345
0.287610619,0.265250734
0.252212389,0.176094231
0.212389381,0.005890747
0,7.56687E-07
0.238938053,0.100865881
0.212389381,0.015893273
0,5.54321E-06
0,1.15622E-06
0,0.054405767
0.256637168,0.185881937
0,0.036554338
0,0.016481505
0,0.054259716
0.03539823,0.054461869
0.451327434,0.435368633
0,0.019491411
0.17699115,0.176656993
0,0.049614991
0.14159292,0.170604857
0,0.160139102
0,0.010551386
0.300884956,0.026536779
0,0.266945149
0,0.066905201
0,8.71507E-06
0.053097345,0.03774593
0,0.03269731
0,0.058883432
0,0.258176266
0,0.005190742
0.300884956,0.086944372
0,0.031639369
0.048672566,0.155676056
0,0.094788171
0,0.115921774
0,0.005001516
0.380530973,0.099258396
0.415929204,0.396576248
0,0.04717635
0,0.084785472
0,0.005463419
0,5.68179E-08
0,0.110173276
0.053097345,0.032206801
0,0.08601797
0,0.013630804
0,0.006374763
0.10619469,0.0602219
0.088495575,0.016050853
0,0.04095135
0,0.127707704
0,4.28382E-08
0,0.128491287
0,0.001192927
0,0.128071406
0.17699115,0.623272004
0,0.16126733
0,3.4927E-08
0.053097345,0.044573742
0.14159292,0.221697878
0.159292035,0.27376284
0,0.080157438
0,0.183702123
0,0.048898547
0,0.000255075
0,0.107248399
0,0.026792043
0,0.080216276
0.10619469,0.151720258
0.053097345,0.038562192
0,0.005469399
0.053097345,0.013650417
0,0.033060679
0,5.28801E-08
0,4.16115E-08
0.053097345,0.059520586
0,0.034747408
0.380530973,0.459218189
0,7.1038E-06
0.17699115,0.160877587
0.10619469,0.086676584
0.137168142,0.06266168
0,0.016291899
0.053097345,0.079518743
0.451327434,0.064314766
0.407079646,0.30767733
0,0.222661009
0,0.080021728
0.053097345,0.005211221
0.088495575,0.053726657
0.10619469,0.084562667
0,0.161903071
0.146017699,0.428649946
0,0.128606208
0,0.00500409
0,0.007395201
0.053097345,0.164959335
0.398230088,0.411395922
0,2.70631E-06
